# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,
# retrieved: 2021-01-19 09:30:57 EST       (vaww01),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
"#    USGS 01571500 Yellow Breeches Creek near Camp Hill, PA",,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 01571500,,,,,,,
#            TS   parameter     Description,,,,,,,
"#        122083       00065     Gage height, feet",,,,,,,
"#        122084       00060     Discharge, cubic feet per second",,,,,,,
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,
# ,,,,,,,
agency_cd,site_no,datetime,tz_cd,122083_00065,122083_00065_cd,122084_00060,122084_00060_cd
USGS,1571500,1/5/21 6:15,EST,1.63,P,295,P
USGS,1571500,1/5/21 6:30,EST,1.64,P,297,P
USGS,1571500,1/5/21 6:45,EST,1.63,P,295,P
USGS,1571500,1/5/21 7:00,EST,1.63,P,295,P
USGS,1571500,1/5/21 7:15,EST,1.63,P,295,P
USGS,1571500,1/5/21 7:30,EST,1.63,P,295,P
USGS,1571500,1/5/21 7:45,EST,1.63,P,295,P
USGS,1571500,1/5/21 8:00,EST,1.63,P,295,P
USGS,1571500,1/5/21 8:15,EST,1.62,P,292,P
USGS,1571500,1/5/21 8:30,EST,1.62,P,292,P
USGS,1571500,1/5/21 8:45,EST,1.62,P,292,P
USGS,1571500,1/5/21 9:00,EST,1.62,P,292,P
USGS,1571500,1/5/21 9:15,EST,1.62,P,292,P
USGS,1571500,1/5/21 9:30,EST,1.62,P,292,P
USGS,1571500,1/5/21 9:45,EST,1.62,P,292,P
USGS,1571500,1/5/21 10:00,EST,1.62,P,292,P
USGS,1571500,1/5/21 10:15,EST,1.61,P,289,P
USGS,1571500,1/5/21 10:30,EST,1.61,P,289,P
USGS,1571500,1/5/21 10:45,EST,1.61,P,289,P
USGS,1571500,1/5/21 11:00,EST,1.61,P,289,P
USGS,1571500,1/5/21 11:15,EST,1.61,P,289,P
USGS,1571500,1/5/21 11:30,EST,1.61,P,289,P
USGS,1571500,1/5/21 11:45,EST,1.61,P,289,P
USGS,1571500,1/5/21 12:00,EST,1.61,P,289,P
USGS,1571500,1/5/21 12:15,EST,1.6,P,286,P
USGS,1571500,1/5/21 12:30,EST,1.6,P,286,P
USGS,1571500,1/5/21 12:45,EST,1.6,P,286,P
USGS,1571500,1/5/21 13:00,EST,1.6,P,286,P
USGS,1571500,1/5/21 13:15,EST,1.6,P,286,P
USGS,1571500,1/5/21 13:30,EST,1.59,P,284,P
USGS,1571500,1/5/21 13:45,EST,1.6,P,286,P
USGS,1571500,1/5/21 14:00,EST,1.59,P,284,P
USGS,1571500,1/5/21 14:15,EST,1.59,P,284,P
USGS,1571500,1/5/21 14:30,EST,1.59,P,284,P
USGS,1571500,1/5/21 14:45,EST,1.6,P,286,P
USGS,1571500,1/5/21 15:00,EST,1.59,P,284,P
USGS,1571500,1/5/21 15:15,EST,1.59,P,284,P
USGS,1571500,1/5/21 15:30,EST,1.59,P,284,P
USGS,1571500,1/5/21 15:45,EST,1.58,P,281,P
USGS,1571500,1/5/21 16:00,EST,1.58,P,281,P
USGS,1571500,1/5/21 16:15,EST,1.59,P,284,P
USGS,1571500,1/5/21 16:30,EST,1.58,P,281,P
USGS,1571500,1/5/21 16:45,EST,1.59,P,284,P
USGS,1571500,1/5/21 17:00,EST,1.58,P,281,P
USGS,1571500,1/5/21 17:15,EST,1.58,P,281,P
USGS,1571500,1/5/21 17:30,EST,1.58,P,281,P
USGS,1571500,1/5/21 17:45,EST,1.58,P,281,P
USGS,1571500,1/5/21 18:00,EST,1.58,P,281,P
USGS,1571500,1/5/21 18:15,EST,1.57,P,278,P
USGS,1571500,1/5/21 18:30,EST,1.58,P,281,P
USGS,1571500,1/5/21 18:45,EST,1.57,P,278,P
USGS,1571500,1/5/21 19:00,EST,1.57,P,278,P
USGS,1571500,1/5/21 19:15,EST,1.58,P,281,P
USGS,1571500,1/5/21 19:30,EST,1.58,P,281,P
USGS,1571500,1/5/21 19:45,EST,1.58,P,281,P
USGS,1571500,1/5/21 20:00,EST,1.58,P,281,P
USGS,1571500,1/5/21 20:15,EST,1.58,P,281,P
USGS,1571500,1/5/21 20:30,EST,1.58,P,281,P
USGS,1571500,1/5/21 20:45,EST,1.57,P,278,P
USGS,1571500,1/5/21 21:00,EST,1.57,P,278,P
USGS,1571500,1/5/21 21:15,EST,1.57,P,278,P
USGS,1571500,1/5/21 21:30,EST,1.57,P,278,P
USGS,1571500,1/5/21 21:45,EST,1.57,P,278,P
USGS,1571500,1/5/21 22:00,EST,1.57,P,278,P
USGS,1571500,1/5/21 22:15,EST,1.58,P,281,P
USGS,1571500,1/5/21 22:30,EST,1.58,P,281,P
USGS,1571500,1/5/21 22:45,EST,1.56,P,276,P
USGS,1571500,1/5/21 23:00,EST,1.57,P,278,P
USGS,1571500,1/5/21 23:15,EST,1.57,P,278,P
USGS,1571500,1/5/21 23:30,EST,1.57,P,278,P
USGS,1571500,1/5/21 23:45,EST,1.56,P,276,P
USGS,1571500,1/6/21 0:00,EST,1.56,P,276,P
USGS,1571500,1/6/21 0:15,EST,1.56,P,276,P
USGS,1571500,1/6/21 0:30,EST,1.56,P,276,P
USGS,1571500,1/6/21 0:45,EST,1.56,P,276,P
USGS,1571500,1/6/21 1:00,EST,1.56,P,276,P
USGS,1571500,1/6/21 1:15,EST,1.55,P,273,P
USGS,1571500,1/6/21 1:30,EST,1.56,P,276,P
USGS,1571500,1/6/21 1:45,EST,1.56,P,276,P
USGS,1571500,1/6/21 2:00,EST,1.56,P,276,P
USGS,1571500,1/6/21 2:15,EST,1.56,P,276,P
USGS,1571500,1/6/21 2:30,EST,1.55,P,273,P
USGS,1571500,1/6/21 2:45,EST,1.55,P,273,P
USGS,1571500,1/6/21 3:00,EST,1.55,P,273,P
USGS,1571500,1/6/21 3:15,EST,1.55,P,273,P
USGS,1571500,1/6/21 3:30,EST,1.55,P,273,P
USGS,1571500,1/6/21 3:45,EST,1.55,P,273,P
USGS,1571500,1/6/21 4:00,EST,1.54,P,270,P
USGS,1571500,1/6/21 4:15,EST,1.55,P,273,P
USGS,1571500,1/6/21 4:30,EST,1.55,P,273,P
USGS,1571500,1/6/21 4:45,EST,1.55,P,273,P
USGS,1571500,1/6/21 5:00,EST,1.55,P,273,P
USGS,1571500,1/6/21 5:15,EST,1.54,P,270,P
USGS,1571500,1/6/21 5:30,EST,1.54,P,270,P
USGS,1571500,1/6/21 5:45,EST,1.54,P,270,P
USGS,1571500,1/6/21 6:00,EST,1.54,P,270,P
USGS,1571500,1/6/21 6:15,EST,1.54,P,270,P
USGS,1571500,1/6/21 6:30,EST,1.54,P,270,P
USGS,1571500,1/6/21 6:45,EST,1.54,P,270,P
USGS,1571500,1/6/21 7:00,EST,1.54,P,270,P
USGS,1571500,1/6/21 7:15,EST,1.54,P,270,P
USGS,1571500,1/6/21 7:30,EST,1.53,P,268,P
USGS,1571500,1/6/21 7:45,EST,1.54,P,270,P
USGS,1571500,1/6/21 8:00,EST,1.53,P,268,P
USGS,1571500,1/6/21 8:15,EST,1.54,P,270,P
USGS,1571500,1/6/21 8:30,EST,1.53,P,268,P
USGS,1571500,1/6/21 8:45,EST,1.53,P,268,P
USGS,1571500,1/6/21 9:00,EST,1.53,P,268,P
USGS,1571500,1/6/21 9:15,EST,1.53,P,268,P
USGS,1571500,1/6/21 9:30,EST,1.53,P,268,P
USGS,1571500,1/6/21 9:45,EST,1.53,P,268,P
USGS,1571500,1/6/21 10:00,EST,1.53,P,268,P
USGS,1571500,1/6/21 10:15,EST,1.52,P,265,P
USGS,1571500,1/6/21 10:30,EST,1.53,P,268,P
USGS,1571500,1/6/21 10:45,EST,1.52,P,265,P
USGS,1571500,1/6/21 11:00,EST,1.52,P,265,P
USGS,1571500,1/6/21 11:15,EST,1.52,P,265,P
USGS,1571500,1/6/21 11:30,EST,1.52,P,265,P
USGS,1571500,1/6/21 11:45,EST,1.52,P,265,P
USGS,1571500,1/6/21 12:00,EST,1.52,P,265,P
USGS,1571500,1/6/21 12:15,EST,1.52,P,265,P
USGS,1571500,1/6/21 12:30,EST,1.51,P,263,P
USGS,1571500,1/6/21 12:45,EST,1.51,P,263,P
USGS,1571500,1/6/21 13:00,EST,1.51,P,263,P
USGS,1571500,1/6/21 13:15,EST,1.51,P,263,P
USGS,1571500,1/6/21 13:30,EST,1.51,P,263,P
USGS,1571500,1/6/21 13:45,EST,1.51,P,263,P
USGS,1571500,1/6/21 14:00,EST,1.51,P,263,P
USGS,1571500,1/6/21 14:15,EST,1.51,P,263,P
USGS,1571500,1/6/21 14:30,EST,1.51,P,263,P
USGS,1571500,1/6/21 14:45,EST,1.5,P,260,P
USGS,1571500,1/6/21 15:00,EST,1.5,P,260,P
USGS,1571500,1/6/21 15:15,EST,1.5,P,260,P
USGS,1571500,1/6/21 15:30,EST,1.5,P,260,P
USGS,1571500,1/6/21 15:45,EST,1.5,P,260,P
USGS,1571500,1/6/21 16:00,EST,1.5,P,260,P
USGS,1571500,1/6/21 16:15,EST,1.5,P,260,P
USGS,1571500,1/6/21 16:30,EST,1.5,P,260,P
USGS,1571500,1/6/21 16:45,EST,1.5,P,260,P
USGS,1571500,1/6/21 17:00,EST,1.5,P,260,P
USGS,1571500,1/6/21 17:15,EST,1.5,P,260,P
USGS,1571500,1/6/21 17:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 17:45,EST,1.49,P,257,P
USGS,1571500,1/6/21 18:00,EST,1.49,P,257,P
USGS,1571500,1/6/21 18:15,EST,1.49,P,257,P
USGS,1571500,1/6/21 18:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 18:45,EST,1.49,P,257,P
USGS,1571500,1/6/21 19:00,EST,1.49,P,257,P
USGS,1571500,1/6/21 19:15,EST,1.49,P,257,P
USGS,1571500,1/6/21 19:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 19:45,EST,1.49,P,257,P
USGS,1571500,1/6/21 20:00,EST,1.49,P,257,P
USGS,1571500,1/6/21 20:15,EST,1.49,P,257,P
USGS,1571500,1/6/21 20:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 20:45,EST,1.49,P,257,P
USGS,1571500,1/6/21 21:00,EST,1.49,P,257,P
USGS,1571500,1/6/21 21:15,EST,1.49,P,257,P
USGS,1571500,1/6/21 21:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 21:45,EST,1.49,P,257,P
USGS,1571500,1/6/21 22:00,EST,1.49,P,257,P
USGS,1571500,1/6/21 22:15,EST,1.48,P,255,P
USGS,1571500,1/6/21 22:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 22:45,EST,1.48,P,255,P
USGS,1571500,1/6/21 23:00,EST,1.48,P,255,P
USGS,1571500,1/6/21 23:15,EST,1.49,P,257,P
USGS,1571500,1/6/21 23:30,EST,1.49,P,257,P
USGS,1571500,1/6/21 23:45,EST,1.49,P,257,P
USGS,1571500,1/7/21 0:00,EST,1.48,P,255,P
USGS,1571500,1/7/21 0:15,EST,1.49,P,257,P
USGS,1571500,1/7/21 0:30,EST,1.48,P,255,P
USGS,1571500,1/7/21 0:45,EST,1.48,P,255,P
USGS,1571500,1/7/21 1:00,EST,1.48,P,255,P
USGS,1571500,1/7/21 1:15,EST,1.48,P,255,P
USGS,1571500,1/7/21 1:30,EST,1.47,P,252,P
USGS,1571500,1/7/21 1:45,EST,1.48,P,255,P
USGS,1571500,1/7/21 2:00,EST,1.48,P,255,P
USGS,1571500,1/7/21 2:15,EST,1.47,P,252,P
USGS,1571500,1/7/21 2:30,EST,1.48,P,255,P
USGS,1571500,1/7/21 2:45,EST,1.48,P,255,P
USGS,1571500,1/7/21 3:00,EST,1.47,P,252,P
USGS,1571500,1/7/21 3:15,EST,1.48,P,255,P
USGS,1571500,1/7/21 3:30,EST,1.47,P,252,P
USGS,1571500,1/7/21 3:45,EST,1.48,P,255,P
USGS,1571500,1/7/21 4:00,EST,1.47,P,252,P
USGS,1571500,1/7/21 4:15,EST,1.47,P,252,P
USGS,1571500,1/7/21 4:30,EST,1.47,P,252,P
USGS,1571500,1/7/21 4:45,EST,1.47,P,252,P
USGS,1571500,1/7/21 5:00,EST,1.46,P,250,P
USGS,1571500,1/7/21 5:15,EST,1.47,P,252,P
USGS,1571500,1/7/21 5:30,EST,1.47,P,252,P
USGS,1571500,1/7/21 5:45,EST,1.47,P,252,P
USGS,1571500,1/7/21 6:00,EST,1.47,P,252,P
USGS,1571500,1/7/21 6:15,EST,1.46,P,250,P
USGS,1571500,1/7/21 6:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 6:45,EST,1.46,P,250,P
USGS,1571500,1/7/21 7:00,EST,1.46,P,250,P
USGS,1571500,1/7/21 7:15,EST,1.46,P,250,P
USGS,1571500,1/7/21 7:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 7:45,EST,1.46,P,250,P
USGS,1571500,1/7/21 8:00,EST,1.46,P,250,P
USGS,1571500,1/7/21 8:15,EST,1.47,P,252,P
USGS,1571500,1/7/21 8:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 8:45,EST,1.46,P,250,P
USGS,1571500,1/7/21 9:00,EST,1.47,P,252,P
USGS,1571500,1/7/21 9:15,EST,1.46,P,250,P
USGS,1571500,1/7/21 9:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 9:45,EST,1.46,P,250,P
USGS,1571500,1/7/21 10:00,EST,1.46,P,250,P
USGS,1571500,1/7/21 10:15,EST,1.46,P,250,P
USGS,1571500,1/7/21 10:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 10:45,EST,1.46,P,250,P
USGS,1571500,1/7/21 11:00,EST,1.46,P,250,P
USGS,1571500,1/7/21 11:15,EST,1.46,P,250,P
USGS,1571500,1/7/21 11:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 11:45,EST,1.45,P,247,P
USGS,1571500,1/7/21 12:00,EST,1.46,P,250,P
USGS,1571500,1/7/21 12:15,EST,1.46,P,250,P
USGS,1571500,1/7/21 12:30,EST,1.46,P,250,P
USGS,1571500,1/7/21 12:45,EST,1.46,P,250,P
USGS,1571500,1/7/21 13:00,EST,1.45,P,247,P
USGS,1571500,1/7/21 13:15,EST,1.45,P,247,P
USGS,1571500,1/7/21 13:30,EST,1.45,P,247,P
USGS,1571500,1/7/21 13:45,EST,1.45,P,247,P
USGS,1571500,1/7/21 14:00,EST,1.45,P,247,P
USGS,1571500,1/7/21 14:15,EST,1.45,P,247,P
USGS,1571500,1/7/21 14:30,EST,1.45,P,247,P
USGS,1571500,1/7/21 14:45,EST,1.44,P,244,P
USGS,1571500,1/7/21 15:00,EST,1.45,P,247,P
USGS,1571500,1/7/21 15:15,EST,1.45,P,247,P
USGS,1571500,1/7/21 15:30,EST,1.45,P,247,P
USGS,1571500,1/7/21 15:45,EST,1.44,P,244,P
USGS,1571500,1/7/21 16:00,EST,1.44,P,244,P
USGS,1571500,1/7/21 16:15,EST,1.44,P,244,P
USGS,1571500,1/7/21 16:30,EST,1.44,P,244,P
USGS,1571500,1/7/21 16:45,EST,1.45,P,247,P
USGS,1571500,1/7/21 17:00,EST,1.44,P,244,P
USGS,1571500,1/7/21 17:15,EST,1.44,P,244,P
USGS,1571500,1/7/21 17:30,EST,1.44,P,244,P
USGS,1571500,1/7/21 17:45,EST,1.44,P,244,P
USGS,1571500,1/7/21 18:00,EST,1.44,P,244,P
USGS,1571500,1/7/21 18:15,EST,1.44,P,244,P
USGS,1571500,1/7/21 18:30,EST,1.44,P,244,P
USGS,1571500,1/7/21 18:45,EST,1.44,P,244,P
USGS,1571500,1/7/21 19:00,EST,1.43,P,242,P
USGS,1571500,1/7/21 19:15,EST,1.44,P,244,P
USGS,1571500,1/7/21 19:30,EST,1.43,P,242,P
USGS,1571500,1/7/21 19:45,EST,1.44,P,244,P
USGS,1571500,1/7/21 20:00,EST,1.44,P,244,P
USGS,1571500,1/7/21 20:15,EST,1.44,P,244,P
USGS,1571500,1/7/21 20:30,EST,1.44,P,244,P
USGS,1571500,1/7/21 20:45,EST,1.43,P,242,P
USGS,1571500,1/7/21 21:00,EST,1.44,P,244,P
USGS,1571500,1/7/21 21:15,EST,1.43,P,242,P
USGS,1571500,1/7/21 21:30,EST,1.43,P,242,P
USGS,1571500,1/7/21 21:45,EST,1.43,P,242,P
USGS,1571500,1/7/21 22:00,EST,1.43,P,242,P
USGS,1571500,1/7/21 22:15,EST,1.43,P,242,P
USGS,1571500,1/7/21 22:30,EST,1.43,P,242,P
USGS,1571500,1/7/21 22:45,EST,1.43,P,242,P
USGS,1571500,1/7/21 23:00,EST,1.43,P,242,P
USGS,1571500,1/7/21 23:15,EST,1.43,P,242,P
USGS,1571500,1/7/21 23:30,EST,1.43,P,242,P
USGS,1571500,1/7/21 23:45,EST,1.43,P,242,P
USGS,1571500,1/8/21 0:00,EST,1.43,P,242,P
USGS,1571500,1/8/21 0:15,EST,1.42,P,239,P
USGS,1571500,1/8/21 0:30,EST,1.42,P,239,P
USGS,1571500,1/8/21 0:45,EST,1.42,P,239,P
USGS,1571500,1/8/21 1:00,EST,1.42,P,239,P
USGS,1571500,1/8/21 1:15,EST,1.42,P,239,P
USGS,1571500,1/8/21 1:30,EST,1.42,P,239,P
USGS,1571500,1/8/21 1:45,EST,1.42,P,239,P
USGS,1571500,1/8/21 2:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 2:15,EST,1.42,P,239,P
USGS,1571500,1/8/21 2:30,EST,1.42,P,239,P
USGS,1571500,1/8/21 2:45,EST,1.42,P,239,P
USGS,1571500,1/8/21 3:00,EST,1.42,P,239,P
USGS,1571500,1/8/21 3:15,EST,1.42,P,239,P
USGS,1571500,1/8/21 3:30,EST,1.42,P,239,P
USGS,1571500,1/8/21 3:45,EST,1.42,P,239,P
USGS,1571500,1/8/21 4:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 4:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 4:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 4:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 5:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 5:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 5:30,EST,1.42,P,239,P
USGS,1571500,1/8/21 5:45,EST,1.42,P,239,P
USGS,1571500,1/8/21 6:00,EST,1.42,P,239,P
USGS,1571500,1/8/21 6:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 6:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 6:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 7:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 7:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 7:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 7:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 8:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 8:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 8:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 8:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 9:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 9:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 9:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 9:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 10:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 10:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 10:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 10:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 11:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 11:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 11:30,EST,1.41,P,237,P
USGS,1571500,1/8/21 11:45,EST,1.41,P,237,P
USGS,1571500,1/8/21 12:00,EST,1.41,P,237,P
USGS,1571500,1/8/21 12:15,EST,1.41,P,237,P
USGS,1571500,1/8/21 12:30,EST,1.4,P,234,P
USGS,1571500,1/8/21 12:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 13:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 13:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 13:30,EST,1.4,P,234,P
USGS,1571500,1/8/21 13:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 14:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 14:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 14:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 14:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 15:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 15:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 15:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 15:45,EST,1.39,P,232,P
USGS,1571500,1/8/21 16:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 16:15,EST,1.39,P,232,P
USGS,1571500,1/8/21 16:30,EST,1.4,P,234,P
USGS,1571500,1/8/21 16:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 17:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 17:15,EST,1.39,P,232,P
USGS,1571500,1/8/21 17:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 17:45,EST,1.39,P,232,P
USGS,1571500,1/8/21 18:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 18:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 18:30,EST,1.4,P,234,P
USGS,1571500,1/8/21 18:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 19:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 19:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 19:30,EST,1.4,P,234,P
USGS,1571500,1/8/21 19:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 20:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 20:15,EST,1.39,P,232,P
USGS,1571500,1/8/21 20:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 20:45,EST,1.39,P,232,P
USGS,1571500,1/8/21 21:00,EST,1.39,P,232,P
USGS,1571500,1/8/21 21:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 21:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 21:45,EST,1.4,P,234,P
USGS,1571500,1/8/21 22:00,EST,1.39,P,232,P
USGS,1571500,1/8/21 22:15,EST,1.39,P,232,P
USGS,1571500,1/8/21 22:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 22:45,EST,1.39,P,232,P
USGS,1571500,1/8/21 23:00,EST,1.4,P,234,P
USGS,1571500,1/8/21 23:15,EST,1.4,P,234,P
USGS,1571500,1/8/21 23:30,EST,1.39,P,232,P
USGS,1571500,1/8/21 23:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 0:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 0:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 0:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 0:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 1:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 1:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 1:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 1:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 2:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 2:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 2:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 2:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 3:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 3:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 3:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 3:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 4:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 4:15,EST,1.38,P,229,P
USGS,1571500,1/9/21 4:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 4:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 5:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 5:15,EST,1.38,P,229,P
USGS,1571500,1/9/21 5:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 5:45,EST,1.38,P,229,P
USGS,1571500,1/9/21 6:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 6:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 6:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 6:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 7:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 7:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 7:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 7:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 8:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 8:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 8:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 8:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 9:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 9:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 9:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 9:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 10:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 10:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 10:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 10:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 11:00,EST,1.39,P,232,P
USGS,1571500,1/9/21 11:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 11:30,EST,1.39,P,232,P
USGS,1571500,1/9/21 11:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 12:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 12:15,EST,1.39,P,232,P
USGS,1571500,1/9/21 12:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 12:45,EST,1.38,P,229,P
USGS,1571500,1/9/21 13:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 13:15,EST,1.38,P,229,P
USGS,1571500,1/9/21 13:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 13:45,EST,1.38,P,229,P
USGS,1571500,1/9/21 14:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 14:15,EST,1.38,P,229,P
USGS,1571500,1/9/21 14:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 14:45,EST,1.39,P,232,P
USGS,1571500,1/9/21 15:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 15:15,EST,1.38,P,229,P
USGS,1571500,1/9/21 15:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 15:45,EST,1.38,P,229,P
USGS,1571500,1/9/21 16:00,EST,1.38,P,229,P
USGS,1571500,1/9/21 16:15,EST,1.38,P,229,P
USGS,1571500,1/9/21 16:30,EST,1.38,P,229,P
USGS,1571500,1/9/21 16:45,EST,1.38,P,229,P
USGS,1571500,1/9/21 17:00,EST,1.38,P,229,P
